x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239
35.116681045141625,22.83358489179696,19.46269531644585,23.286246008626208,38.11372095,19.23219578615905,21.886307756961468,21.462517661522167,20.14020331493159,25.416547747761562,34.757951387045274,225.99368205682518,30.416748773714108,18.79247997500252,200.0,21.24084593842834,27.659618777432733,18.007222543655313,18.6515125426321,200.0,19.898027725905155,18.899673431292257,23.57075333478319,22.912312546959004,19.340597451148795,17.121565683151054,21.581034420308427,22.842353115002528,15.879106935774628,18.005724477581296,17.08960373014547,23.562904775523993,19.199444427349565,22.660942664970907,30.115260698021128,16.774001793451998,22.17359724333852,25.408292106164126,22.581991784576168,25.63346347,19.149466356929285,31.97963409821232,19.04829933091371,22.632494565668487,480.2420033605466,30.11864791,25.877547148315482,23.71298516761334,36.5250515526656,20.785289054364426,23.152555264315193,27.972903304039473,20.390900736017006,19.960670115508847,30.73485094334523,22.51863944643203,22.231854962513093,18.850180331308017,25.39682796445177,22.552420016498676,22.153762643935,25.468125406450167,19.690348039612832,22.62987094840204,22.58149917613043,19.891926714077577,20.348518145344666,19.13527940450276,21.384773262093116,22.858482786407976,200.0,22.482967399748663,24.864570505872866,200.0,17.56716492838253,17.315976788261697,19.21696624157804,200.0,200.0,18.83235832833985,200.0,24.63347997799126,441.0981152613912,25.144632004043803,33.41551410613388,17.085562722760717,24.09471581032076,200.0,22.307409486514615,24.838744646688788,28.841881296188888,227.63268103257573,20.47286791355059,17.796118927757114,14.332013158639667,29.989317722849542,21.184605284754188,24.41611078649982,14.841098133833492,29.580557085387078,32.40456000575272,19.225658350972033,14.043974836667445,216.06283688082146,21.613899420869483,22.045368571266568,18.26302130374423,18.515088328090734,34.7778412051399,23.07534333500105,16.1313045203241,18.659569304439138,19.54337726,19.665576524000954,26.4183142738036,200.0,16.077417813010573,20.94462043834613,22.93246638483707,18.07667606306255,33.55304094314768,200.0,28.565412159056976,21.91177092803813,22.480322177695694,23.31997625690455,13.104042930311639,16.458254710925246,23.150521533445357,31.53731787,22.22553554201946,27.074004701713235,27.855222269464395,24.042220282604323,200.0,25.566972166280898,17.295612785047307,28.51447108,35.36418454733713,30.763137766414076,34.780222540155464,28.36388381999832,19.66603600240762,39.415683696319256,200.0,18.638403903547065,19.96711648118841,18.507269847270756,16.945425077660747,22.58346560103152,193.2048330559389,21.009497286555494,21.20560652772512,20.377923593180476,20.100707933099592,29.54242502295408,26.67886767201911,13.644204843371037,26.71299535608564,19.749310237159495,43.49336111263101,26.322138159090922,16.665815526277083,25.213183395875888,32.84832924673796,27.271590272563895,15.475110843397285,18.45340066018785,16.124982818447716,23.358827293568538,24.13922705152145,21.07122977842431,200.0,18.277447726061013,200.0,21.395709379676905,24.751847627164665,20.33922598936266,16.51985126064441,18.718652608138434,200.0,19.76336799176006,23.121158061328366,16.2321922860661,18.003176805883424,200.0,200.0,15.56048253354192,14.095510464245026,15.36021927849056,23.99983038825592,20.713981938772086,17.493608180082997,20.962869483151398,20.95118529312199,20.083894571442933,19.858307452071337,18.475709041598307,18.23156962267336,22.40530456766601,21.198022619061966,21.185988476176476,19.321603378378434,18.653615676285536,17.11703790197032,22.04027894126541,20.351624257710842,17.140154379298558,13.84472849266325,14.070085982662462,14.489812175732315,16.939289456427442,16.24035275587599,18.494467615677173,24.565618069399545,18.361980609761073,19.979401042365872,29.835903734411215,24.78939472897785,21.57867593551534,22.768231198530255,25.21263250975645,200.0,23.12822859513459,19.79272883470751,12.977612709155116,13.21775147632264,13.098911582128848,13.113403775472744,46.12486827402804,214.18641596498074,18.457951328328356,14.783277811679994,36.704584307680534,18.207035002942924,13.90548351552961,12.556198705623737,13.917975319015222,19.52597742831286
